Asset ID,Financials,Brand,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18
13761,Net Sales,Adidas,252252,252252,238738,236486,209459,227477,268018,270270,270270,231982,268018,270270,240991,207207,245495,236486,227477,209459,202702,211711
13761,Cost of Sales,Adidas,175009,177975,167593,176492,149796,172042,142380,154245,136448,151279,177975,170559,166110,158694,151279,152762,158694,143863,145346,164627
13761,Gross Profit,Adidas,77243,74277,71145,59994,59663,55435,125638,116025,133822,80703,90043,99711,74881,48513,94216,83724,68783,65596,57356,47084
13761,Total Operating Expenses,Adidas,12287,10428,9602,10738,9809,9396,11667,9912,9602,9602,10532,10015,9912,10944,10118,11461,12287,12390,11254,9912
13761,Operating Income,Adidas,64956,63849,61543,49256,49854,46039,113971,106113,124220,71101,79511,89696,64969,37569,84098,72263,56496,53206,46102,37172
13761,Total Other Income,Adidas,10725,12287,11037,10933,9996,9788,12287,10621,12183,10100,11454,12391,10308,10829,9788,10100,12391,9788,12078,11246
13761,Income Before Tax,Adidas,75681,76136,72580,60189,59850,55827,126258,116734,136403,81201,90965,102087,75277,48398,93886,82363,68887,62994,58180,48418
13761,Provisions for Income Tax,Adidas,9028,8043,9439,9192,9192,7469,8618,9192,7551,7387,8290,8290,7551,7469,8125,7633,7715,7715,9439,7797
13761,Net Income,Adidas,66653,68093,63141,50997,50658,48358,117640,107542,128852,73814,82675,93797,67726,40929,85761,74730,61172,55279,48741,40621
13844,Net Sales,Adidas,11891,11891,11271,10443,11994,10650,10443,11994,10754,9616,11374,9616,12305,9306,10030,11477,12098,11994,11994,10340
13844,Cost of Sales,Adidas,5170,4484,4484,4118,5307,5032,4575,5216,5444,5032,4575,4895,4895,4209,4666,5078,5353,5032,4987,4255
13844,Gross Profit,Adidas,6721,7407,6787,6325,6687,5618,5868,6778,5310,4584,6799,4721,7410,5097,5364,6399,6745,6962,7007,6085
13844,Total Operating Expenses,Adidas,866,912,775,844,714,821,760,859,760,760,775,844,699,889,821,737,790,813,806,692
13844,Operating Income,Adidas,5855,6495,6012,5481,5973,4797,5108,5919,4550,3824,6024,3877,6711,4208,4543,5662,5955,6149,6201,5393
13844,Total Other Income,Adidas,343,425,411,414,343,428,353,325,321,357,418,403,371,393,403,428,353,414,386,428
13844,Income Before Tax,Adidas,6198,6920,6423,5895,6316,5225,5461,6244,4871,4181,6442,4280,7082,4601,4946,6090,6308,6563,6587,5821
13844,Provisions for Income Tax,Adidas,579,604,592,723,741,723,679,567,579,598,723,660,679,611,629,598,598,716,598,716
13844,Net Income,Adidas,5619,6316,5831,5172,5575,4502,4782,5677,4292,3583,5719,3620,6403,3990,4317,5492,5710,5847,5989,5105
13854,Net Sales,Adidas,35330,30330,35330,30664,36663,32330,39329,37663,30330,38996,31664,39996,38996,39663,33997,36663,35330,30997,38663,36996
13854,Cost of Sales,Adidas,30015,25616,27686,29239,26392,25616,28204,25099,29756,25616,23546,26910,27169,29239,26134,25616,31050,24581,25099,27169
13854,Gross Profit,Adidas,5315,4714,7644,1425,10271,6714,11125,12564,574,13380,8118,13086,11827,10424,7863,11047,4280,6416,13564,9827
13854,Total Operating Expenses,Adidas,4089,3915,4132,4698,3915,4915,4524,5002,4394,4220,3958,4089,4263,5133,4915,4480,5002,4306,5046,4524
13854,Operating Income,Adidas,1226,799,3512,-3273,6356,1799,6601,7562,-3820,9160,4160,8997,7564,5291,2948,6567,-722,2110,8518,5303
13854,Total Other Income,Adidas,1372,1511,1386,1552,1344,1538,1511,1649,1566,1261,1483,1247,1386,1649,1441,1289,1649,1525,1580,1358
13854,Income Before Tax,Adidas,2598,2310,4898,-1721,7700,3337,8112,9211,-2254,10421,5643,10244,8950,6940,4389,7856,927,3635,10098,6661
13854,Provisions for Income Tax,Adidas,2439,2668,2846,3024,2821,3049,2414,2287,2821,3049,2312,2490,2439,2744,2338,2871,3049,2897,2795,2490
13854,Net Income,Adidas,159,-358,2052,-4745,4879,288,5698,6924,-5075,7372,3331,7754,6511,4196,2051,4985,-2122,738,7303,4171
13882,Net Sales,Adidas,30360,25344,27720,29568,25872,26400,28248,24552,26928,30888,24552,26136,29568,30360,30624,25080,26664,31680,30888,27192
13882,Cost of Sales,Adidas,25365,25632,30438,26166,30171,28569,28569,32040,31239,26433,27768,25098,26967,24564,25098,30705,28569,28569,26700,28836
13882,Gross Profit,Adidas,4995,-288,-2718,3402,-4299,-2169,-321,-7488,-4311,4455,-3216,1038,2601,5796,5526,-5625,-1905,3111,4188,-1644
13882,Total Operating Expenses,Adidas,4867,4826,3827,4451,4909,4077,4867,3827,3744,3869,4118,4118,4909,3827,4534,4826,4742,4534,3910,3827
13882,Operating Income,Adidas,128,-5114,-6545,-1049,-9208,-6246,-5188,-11315,-8055,586,-7334,-3080,-2308,1969,992,-10451,-6647,-1423,278,-5471
13882,Total Other Income,Adidas,4798,3911,4153,4596,3790,4717,4193,3750,3911,4637,4838,4395,4798,4677,4717,4677,4476,3992,4838,3911
13882,Income Before Tax,Adidas,4926,-1203,-2392,3547,-5418,-1529,-995,-7565,-4144,5223,-2496,1315,2490,6646,5709,-5774,-2171,2569,5116,-1560
13882,Provisions for Income Tax,Adidas,3422,3286,3761,3930,3524,3354,4032,3219,3761,3117,3456,3998,3388,3964,3557,3456,3219,3862,3151,3456
13882,Net Income,Adidas,1504,-4489,-6153,-383,-8942,-4883,-5027,-10784,-7905,2106,-5952,-2683,-898,2682,2152,-9230,-5390,-1293,1965,-5016
13911,Net Sales,Adidas,283539,310038,291489,294139,249091,249091,286189,288839,302089,241141,312688,278240,280889,299439,307388,246441,286189,296789,262340,302089
13911,Cost of Sales,Adidas,138848,140209,140209,153821,140209,137486,132041,163350,140209,159266,134764,122513,123874,130680,132041,141570,160628,125235,145654,137486
13911,Gross Profit,Adidas,144691,169829,151280,140318,108882,111605,154148,125489,161880,81875,177924,155727,157015,168759,175347,104871,125561,171554,116686,164603
13911,Total Operating Expenses,Adidas,48622,47705,45411,51833,53668,52750,48164,42200,42659,44953,42200,53668,50457,51374,49081,53668,51833,47705,51374,45870
13911,Operating Income,Adidas,96069,122124,105869,88485,55214,58855,105984,83289,119221,36922,135724,102059,106558,117385,126266,51203,73728,123849,65312,118733
13911,Total Other Income,Adidas,32802,30506,38050,36082,37394,38706,34114,39362,32146,37066,31818,36738,39034,38706,39034,29522,33130,29522,31818,37722
13911,Income Before Tax,Adidas,128871,152630,143919,124567,92608,97561,140098,122651,151367,73988,167542,138797,145592,156091,165300,80725,106858,153371,97130,156455
13911,Provisions for Income Tax,Adidas,19820,21622,20541,21622,20721,18018,18919,20721,20180,19820,18919,19099,16937,17838,19279,20541,21261,21261,19279,20541
13911,Net Income,Adidas,109051,131008,123378,102945,71887,79543,121179,101930,131187,54168,148623,119698,128655,138253,146021,60184,85597,132110,77851,135914
14015,Net Sales,Adidas,705971,725402,738355,634726,731878,628250,673587,654157,680064,647680,615296,764262,608819,712448,582912,680064,744832,582912,621773,764262
14015,Cost of Sales,Adidas,255990,234255,224595,289800,275310,234255,268065,222180,277725,253575,234255,236670,277725,260820,222180,231840,272895,253575,253575,217350
14015,Gross Profit,Adidas,449981,491147,513760,344926,456568,393995,405522,431977,402339,394105,381041,527592,331094,451628,360732,448224,471937,329337,368198,546912
14015,Total Operating Expenses,Adidas,52500,49248,45995,49248,49248,52035,45995,48318,41814,42743,54823,44602,42279,44602,42279,47389,52964,41814,45066,53894
14015,Operating Income,Adidas,397481,441899,467765,295678,407320,341960,359527,383659,360525,351362,326218,482990,288815,407026,318453,400835,418973,287523,323132,493018
14015,Total Other Income,Adidas,26549,30928,32844,28738,25180,24907,30381,26002,26549,27644,27370,24633,25728,32023,27917,27917,24907,32023,27370,30107
14015,Income Before Tax,Adidas,424030,472827,500609,324416,432500,366867,389908,409661,387074,379006,353588,507623,314543,439049,346370,428752,443880,319546,350502,523125
14015,Provisions for Income Tax,Adidas,22025,22759,27898,28877,25696,23248,24961,25206,28388,23983,26430,23004,23004,27164,22759,24472,22025,22514,22270,27898
14015,Net Income,Adidas,402005,450068,472711,295539,406804,343619,364947,384455,358686,355023,327158,484619,291539,411885,323611,404280,421855,297032,328232,495227
14025,Net Sales,Adidas,1734850,1583261,1819066,1886438,1515888,1886438,1734850,1903282,1701163,1515888,1920125,1970654,1886438,1953811,1667477,1667477,1953811,1903282,1819066,1802222
14025,Cost of Sales,Adidas,1322838,1296900,1478466,1309869,1219086,1167210,1387683,1504404,1530342,1478466,1400652,1309869,1478466,1465497,1413621,1530342,1491435,1335807,1556280,1556280
14025,Gross Profit,Adidas,412012,286361,340600,576569,296802,719228,347167,398878,170821,37422,519473,660785,407972,488314,253856,137135,462376,567475,262786,245942
14025,Total Operating Expenses,Adidas,104544,116160,104544,104544,96096,121440,107712,118272,102432,109824,105600,124608,99264,119328,110880,119328,112992,108768,123552,108768
14025,Operating Income,Adidas,307468,170201,236056,472025,200706,597788,239455,280606,68389,-72402,413873,536177,308708,368986,142976,17807,349384,458707,139234,137174
14025,Total Other Income,Adidas,114354,102259,123151,130848,126449,116553,114354,131947,117653,107757,100060,125350,109956,128649,127549,122051,103359,125350,124250,119852
14025,Income Before Tax,Adidas,421822,272460,359207,602873,327155,714341,353809,412553,186042,35355,513933,661527,418664,497635,270525,139858,452743,584057,263484,257026
14025,Provisions for Income Tax,Adidas,158919,143978,127678,150769,156202,133111,152127,160277,142619,130395,123603,134470,160277,156202,141261,133111,153486,126320,160277,153486
14025,Net Income,Adidas,262903,128482,231529,452104,170953,581230,201682,252276,43423,-95040,390330,527057,258387,341433,129264,6747,299257,457737,103207,103540
14091,Net Sales,Reebok,1585584,1556755,1455854,1700899,1383782,1599998,1556755,1383782,1700899,1354954,1672070,1484683,1657656,1542341,1340539,1455854,1599998,1383782,1628827,1297296
14091,Cost of Sales,Reebok,1640520,1975680,1675800,1781640,1605240,1993320,1852200,2099160,1869840,1711080,1605240,2099160,1834560,1940400,2099160,1958040,2081520,2046240,1852200,1940400
14091,Gross Profit,Reebok,-54936,-418925,-219946,-80741,-221458,-393322,-295445,-715378,-168941,-356126,66830,-614477,-176904,-398059,-758621,-502186,-481522,-662458,-223373,-643104
14091,Total Operating Expenses,Reebok,161364,128520,147084,164220,167076,165648,132804,154224,128520,168504,141372,151368,148512,152796,137088,171360,132804,128520,152796,152796
14091,Operating Income,Reebok,-216300,-547445,-367030,-244961,-388534,-558970,-428249,-869602,-297461,-524630,-74542,-765845,-325416,-550855,-895709,-673546,-614326,-790978,-376169,-795900
14091,Total Other Income,Reebok,68796,84084,89435,77204,87906,87142,91728,69560,85613,87906,84848,71089,91728,77204,80262,90199,89435,73382,82555,70325
14091,Income Before Tax,Reebok,-147504,-463361,-277595,-167757,-300628,-471828,-336521,-800042,-211848,-436724,10306,-694756,-233688,-473651,-815447,-583347,-524891,-717596,-293614,-725575
14091,Provisions for Income Tax,Reebok,195922,182750,158054,186043,181104,164640,166286,167933,186043,181104,148176,192629,187690,156408,176165,184397,161347,195922,195922,186043
14091,Net Income,Reebok,-343426,-646111,-435649,-353800,-481732,-636468,-502807,-967975,-397891,-617828,-137870,-887385,-421378,-630059,-991612,-767744,-686238,-913518,-489536,-911618
14145,Net Sales,Adidas,32278,28820,31414,32855,32567,33719,26226,25938,34296,27667,32278,27667,27091,28244,30261,27091,26226,31702,33431,32278
14145,Cost of Sales,Adidas,10454,11695,10350,11074,9626,10454,10454,10660,11178,10040,11282,10764,9626,11695,10040,12316,10350,10040,12420,10660
14145,Gross Profit,Adidas,21824,17125,21064,21781,22941,23265,15772,15278,23118,17627,20996,16903,17465,16549,20221,14775,15876,21662,21011,21618
14145,Total Operating Expenses,Adidas,2404,2547,2285,2761,2737,2166,2737,2642,2618,2570,2142,2618,2713,2475,2166,2261,2237,2499,2190,2547
14145,Operating Income,Adidas,19420,14578,18779,19020,20204,21099,13035,12636,20500,15057,18854,14285,14752,14074,18055,12514,13639,19163,18821,19071
14145,Total Other Income,Adidas,2113,1770,1698,2023,1770,2131,1643,1788,1716,2023,1625,2131,1932,2059,2041,1680,1625,1860,1806,1824
14145,Income Before Tax,Adidas,21533,16348,20477,21043,21974,23230,14678,14424,22216,17080,20479,16416,16684,16133,20096,14194,15264,21023,20627,20895
14145,Provisions for Income Tax,Adidas,1615,1599,1740,1756,1709,1788,1411,1693,1740,1552,1490,1756,1646,1756,1599,1443,1772,1521,1740,1599
14145,Net Income,Adidas,19918,14749,18737,19287,20265,21442,13267,12731,20476,15528,18989,14660,15038,14377,18497,12751,13492,19502,18887,19296
14146,Net Sales,Reebok,111586,120008,102112,122113,112639,94743,104217,103165,103165,101059,106323,96848,117902,96848,120008,116850,96848,126324,110533,120008
14146,Cost of Sales,Reebok,173745,200475,163721,168733,190451,152027,195463,172074,167063,167063,197134,158709,165392,195463,167063,173745,188781,185439,177086,162051
14146,Gross Profit,Reebok,-62159,-80467,-61609,-46620,-77812,-57284,-91246,-68909,-63898,-66004,-90811,-61861,-47490,-98615,-47055,-56895,-91933,-59115,-66553,-42043
14146,Total Operating Expenses,Reebok,16160,15749,15338,16023,13147,14243,13558,12736,16160,16297,14654,16434,13421,14106,12325,12325,14928,16297,12736,14791
14146,Operating Income,Reebok,-78319,-96216,-76947,-62643,-90959,-71527,-104804,-81645,-80058,-82301,-105465,-78295,-60911,-112721,-59380,-69220,-106861,-75412,-79289,-56834
14146,Total Other Income,Reebok,15208,14593,16130,14440,14286,13825,15822,13979,16590,15054,15054,15208,17358,18434,17205,14901,17666,17051,14593,15515
14146,Income Before Tax,Reebok,-63111,-81623,-60817,-48203,-76673,-57702,-88982,-67666,-63468,-67247,-90411,-63087,-43553,-94287,-42175,-54319,-89195,-58361,-64696,-41319
14146,Provisions for Income Tax,Reebok,14189,13340,10915,12734,14068,11157,13583,12249,14189,11521,12370,13098,14432,11642,10915,12249,13340,13340,11642,12855
14146,Net Income,Reebok,-77300,-94963,-71732,-60937,-90741,-68859,-102565,-79915,-77657,-78768,-102781,-76185,-57985,-105929,-53090,-66568,-102535,-71701,-76338,-54174
14199,Net Sales,Adidas,633056,766701,815938,633056,654157,738565,738565,808904,703395,815938,661191,808904,661191,731531,633056,647123,738565,640089,837040,759667
14199,Cost of Sales,Adidas,883268,858958,818441,737407,964302,858958,834648,939991,794131,850854,753614,745510,818441,972405,899475,826544,858958,875164,891371,794131
14199,Gross Profit,Adidas,-250212,-92257,-2503,-104351,-310145,-120393,-96083,-131087,-90736,-34916,-92423,63394,-157250,-240874,-266419,-179421,-120393,-235075,-54331,-34464
14199,Total Operating Expenses,Adidas,92081,79380,81761,73823,94462,81761,81761,77792,75411,84937,74617,82555,90493,73030,76999,89699,86524,86524,90493,92081
14199,Operating Income,Adidas,-342293,-171637,-84264,-178174,-404607,-202154,-177844,-208879,-166147,-119853,-167040,-19161,-247743,-313904,-343418,-269120,-206917,-321599,-144824,-126545
14199,Total Other Income,Adidas,70409,67451,53251,65676,70409,68634,64493,56209,60943,54434,63901,67451,55026,59167,53251,68043,59167,53251,59167,69818
14199,Income Before Tax,Adidas,-271884,-104186,-31013,-112498,-334198,-133520,-113351,-152670,-105204,-65419,-103139,48290,-192717,-254737,-290167,-201077,-147750,-268348,-85657,-56727
14199,Provisions for Income Tax,Adidas,67688,73574,87552,78724,73574,84610,86081,88288,72102,77252,88288,85345,87552,79459,87552,74309,83874,77988,77988,84610
14199,Net Income,Adidas,-339572,-177760,-118565,-191222,-407772,-218130,-199432,-240958,-177306,-142671,-191427,-37055,-280269,-334196,-377719,-275386,-231624,-346336,-163645,-141337
14224,Net Sales,Adidas,8078,8415,9509,9593,9004,9341,8499,7826,8836,9761,9846,8247,9593,8499,9425,7658,9677,8415,9088,8163
14224,Cost of Sales,Adidas,11195,13723,13121,13000,11195,14204,13362,11917,11436,13723,11315,12158,11315,11797,13362,14445,10834,12639,14445,13963
14224,Gross Profit,Adidas,-3117,-5308,-3612,-3407,-2191,-4863,-4863,-4091,-2600,-3962,-1469,-3911,-1722,-3298,-3937,-6787,-1157,-4224,-5357,-5800
14224,Total Operating Expenses,Adidas,1076,1287,1334,1217,1252,1053,1053,1369,1100,1123,1322,1193,1287,1310,1228,1334,1334,1369,1381,1076
14224,Operating Income,Adidas,-4193,-6595,-4946,-4624,-3443,-5916,-5916,-5460,-3700,-5085,-2791,-5104,-3009,-4608,-5165,-8121,-2491,-5593,-6738,-6876
14224,Total Other Income,Adidas,1145,1267,1255,1449,1340,1328,1462,1157,1340,1376,1352,1133,1340,1194,1462,1437,1352,1169,1145,1291
14224,Income Before Tax,Adidas,-3048,-5328,-3691,-3175,-2103,-4588,-4454,-4303,-2360,-3709,-1439,-3971,-1669,-3414,-3703,-6684,-1139,-4424,-5593,-5585
14224,Provisions for Income Tax,Adidas,1197,1361,1386,1348,1487,1474,1348,1336,1285,1373,1512,1399,1235,1373,1298,1235,1386,1273,1134,1487
14224,Net Income,Adidas,-4245,-6689,-5077,-4523,-3590,-6062,-5802,-5639,-3645,-5082,-2951,-5370,-2904,-4787,-5001,-7919,-2525,-5697,-6727,-7072
14274,Net Sales,Adidas,2276703,2179408,1945900,2198867,2004277,2198867,2023736,2082113,2043195,2276703,2335080,2101572,2237785,1906982,2198867,2082113,2198867,2218326,2004277,1848605
14274,Cost of Sales,Adidas,816546,925980,976488,892308,808128,900726,875472,984906,951234,791292,858636,968070,782874,858636,858636,1001742,968070,900726,883890,934398
14274,Gross Profit,Adidas,1460157,1253428,969412,1306559,1196149,1298141,1148264,1097207,1091961,1485411,1476444,1133502,1454911,1048346,1340231,1080371,1230797,1317600,1120387,914207
14274,Total Operating Expenses,Adidas,140910,124806,147620,154330,120780,123464,146278,140910,138226,135542,146278,140910,135542,154330,124806,150304,157014,135542,138226,136884
14274,Operating Income,Adidas,1319247,1128622,821792,1152229,1075369,1174677,1001986,956297,953735,1349869,1330166,992592,1319369,894016,1215425,930067,1073783,1182058,982161,777323
14274,Total Other Income,Adidas,55980,59515,58337,62462,53623,58926,61872,56569,57747,53033,61283,53623,55390,67765,61872,58926,58926,58926,60105,67176
14274,Income Before Tax,Adidas,1375227,1188137,880129,1214691,1128992,1233603,1063858,1012866,1011482,1402902,1391449,1046215,1374759,961781,1277297,988993,1132709,1240984,1042266,844499
