Asset ID,Brand,Location,Name,Address 1,Address 2,Address 3,City,Zip Code,Private Tier,Province,Product Categories,Employees,Asset Type
58331,Adidas,Brazil,Dass Nordeste Calçados e Artigos Esportivos S.A - Itapipoca,"Rua da Universidade, 240 – ",Bairro Madalena,(blank),Itapipoca,62500-000,Tier 1 - Primary,Ceara,Footwear,246.0,Distribution Centre
58354,Adidas,Indonesia,PT Bintan Bersatu Apparel,JL. ENGKU PUTRI NO. 12 ,"KEL. BELIAN KEC. BATAM KOTA, BATAM CENTRE ",BATAM ISLAND,BATAM,29464,Tier 1 - Primary,Provinsi Riau,Apparel,104.0,Distribution Centre
58482,Adidas,Cambodia,"Elite (Cambodia) Co., Ltd",Special Economic Zone of MANHATTAN,Sangkat Bavet,(blank),Bavet City,6311,Tier 1 - Primary,Svay Rieng,Apparel,483.0,Factory
58567,Adidas,Germany,Walter Stoehr GmbH,Feistelberger Str. 19,(blank),(blank),Wernberg-Köblitz,92533,Tier 1 - Primary,Baden-Wuerttemberg,Accessories,5.0,Store
58660,Adidas,Germany,Walter Stoehr GmbH Marienberg,Walter Stöhr GmbH,"Präs.Zentrum""Alter Fabrik""",Dorfstr. 112,Marienberg,9496,Tier 1 - Primary,Freistaat Thuringen,Accessories,2.0,Store
58690,Reebok,United States,Penn Prints Inc,7110 Center Drive,(blank),(blank),Spartanburg,29303,Tier 1 - Primary,South Carolina,Apparel,3.0,Store
58829,Reebok,Sri Lanka,Hirdaramani Mercury Apparel (Pvt) Ltd - Kirindiwela,"Lot 3, Maligawatte",(blank),(blank),kirindiwela,11730,Tier 1 - Primary,Western,Apparel,64.0,Distribution Centre
58849,Adidas,"Korea, Republic of (South Korea)",Tarae Apparel,22.Michuho-Daere697 Beon-gil,Nam-Gu,(blank),InCheon Si,22139,Tier 1 - Primary,(blank),Apparel,2.0,Store
59057,Adidas,Cambodia,"Trax Apparel (Cambodia) Co., Ltd",PHUM CHONG THNAL KHANG KERT,SANGKAT  TEUK  THLA,KHAN SEN SOK,Phnom Penh,12000,Tier 1 - Primary,Phnom Penh,Apparel,110.0,Distribution Centre
59109,Adidas,Taiwan,Taiwan Morito Co Ltd,"NO.8,LANE191,SEC3",MIN SHENG ROAD,TAYA DISTRICT,TAICHUNG HSIEN,42844,Tier 1 - Primary,Taiwan,Accessories,1.0,Store
59200,Reebok,Vietnam,"Haivina Kim Lien Co., Ltd.","NAM GIANG INDUSTRIAL COMPLEX,",NAM GIANG COMMUNE,(blank),NAM DAN DISTRICT,460000,Tier 1 - Primary,Nghe An,Apparel,342.0,Distribution Centre
59227,Adidas,Turkey,Gelal Corap Sanayi ve Ticaret A.S. (Cankiri),Yeni Mah. Organize Sanayi Bolgesi,1.Cad. No:8,(blank),Sabanozu,18650,Tier 1 - Primary,Cankiri,Accessories,95.0,Distribution Centre
59240,Reebok,Romania,SC INDUSTRIA DE INCALTAMINTE [SOARA],Str. Ion Vidu n.7,(blank),(blank),Buzias,305100,Tier 1 - Primary,Timis,Footwear,26.0,Store
59279,Adidas,Japan,"Ashitaka Hosiery Industry Co.,Ltd.","389, Nakato",(blank),(blank),Katsuragi,639-2146,Tier 1 - Primary,Nara,Accessories,4.0,Store
59291,Adidas,China,Shenzhen Fa Tin Textile and Fashion LTD,Fa Tin Industrial building,Fishermen Village,"Heping Road, Luo Hu strict",Shen Zhen,518001,Tier 1 - Primary,Guangdong,Apparel,52.0,Distribution Centre
59380,Reebok,Pakistan,PENNA OVERSEAS CORPORATION,"12-KM, SIALKOT-DASKA ROAD",(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Apparel,46.0,Store
59406,Adidas,China,Luenhung Plastic and Mold Factory,3 Vanshun Rd.,"Nuishipa Village, Liuyue",Long Gang District,Henggan,,Tier 1 - Primary,(blank),Accessories,5.0,Store
59528,Adidas,China,"Dongguan Li Chao Plastic Products Co., Ltd.","6TH ROAD, YIN CHENG INDUSTRIAL ZONE, XIA BIAN, CHANG AN TOWN,",(blank),(blank),Dongguan,523877,Tier 1 - Primary,Guangdong,Accessories,50.0,Store
59536,Reebok,China,FOSHAN SHUNDE STRATEGIC GARMENT LTD,Chencun Industrial Park,Shun De,Fo Shan,(blank),528313,Tier 1 - Primary,Guangdong,Apparel,140.0,Distribution Centre
59685,Reebok,China,Zhejiang Celebrity Finery Co Ltd,"No. 17 of Caiyun Road, ",Yinan Industrical Park,(blank),Yiwu,322000,Tier 1 - Primary,Zhejiang,Apparel,47.0,Store
59835,Adidas,Brazil,Paqueta Calçados Ltda. (Apuiarés),"Av. Gomes da Silva, 329 ",(blank),(blank),Apuiarés    ,62630-000    ,Tier 2 – Subcontractor,Ceara,Footwear,35.0,Store
59886,Adidas,United States,All Packaging Co,14806 E. 33rd Place,(blank),(blank),Aurora,80011,Tier 1 - Primary,Colorado,Accessories,12.0,Store
59959,Adidas,Indonesia,PT Lucky Textile Semarang ,Jl. Coaster No. 8,Blok A 07-10,Kec. Semarang Utara,Semarang,50174,Tier 1 - Primary,Jawa Tengah,Apparel,135.0,Distribution Centre
60015,Reebok,China,Zhejiang DKCity Corporation,No. 27,Longquan Rd.,"Huimin St, Zhejiang Province",Jiashan,314100,Tier 1 - Primary,Zhejiang,Gear,27.0,Store
60038,Adidas,Cambodia,"Din Han Enterprise Co., Ltd.","Duong Ngiep II, Thmey village ","Stoeung Meanchey quarter Meanchey district, ",(blank),Phnom Penh,12000,Tier 1 - Primary,Phnom Penh,Apparel,220.0,Distribution Centre
60047,Adidas,China,JiangSu XueZhongFei Garment Co Ltd ,"KangBo Avenue, ","KangBo Village, GuLi Town ",(blank),Changshu,215532,Tier 1 - Primary,Jiangsu,Apparel,109.0,Distribution Centre
60082,Adidas,Turkey,Ceseka Tekstil ve Konfeksiyon San ve Tic. A.S,Fatsa Organize Sanayi Bolgesi,Parsel 561-562,,Fatsa - ORDU,52400,Tier 1 - Primary,Ordu,Apparel,26.0,Store
60097,Adidas,Brazil,Flecksteel Industria de Artefatos Metalicos LTDA,"Av Carlos Strassburger Filho, 5370-5",(blank),,Campo Bom,93700-000,Tier 2 – Subcontractor,Rio Grande do Sul,Footwear,6.0,Store
60157,Adidas,Cambodia,"Daqian Textile (Cambodia) Co., Ltd","Phum Trapaing Thloeng, ","Sangkat Chorm Chao, Khan ",Porsenchey,Phnom Penh ,12000,Tier 1 - Primary,Phnom Penh,Apparel,492.0,Factory
60164,Adidas,Brazil,Tacosola Borrachas Ltda,"BR 116, 7729 – Bairro Roselândia",(blank),(blank),NOVO HAMBURGO,93351-155,Tier 2 – Subcontractor,Rio Grande do Sul,Footwear,34.0,Store
60368,Adidas,Cambodia,Bowker Garment Factory (Cambodia) Company Limited,"NATIONAL ROAD NO.4,","PONG TEUK VILLAGE, BEK CHAN COMMUNE","ANG SNOUL DISTRICT, KANDAL PROVINCE, CAMBODIA",Kandal,8301,Tier 1 - Primary,Kandal,Apparel,337.0,Distribution Centre
60441,Adidas,Brazil,Paqueta Calçados Ltda. (Sapiranga),"Av. 20 de Setembro, 4411",(blank),(blank),Sapiranga,93800-000,Tier 1 - Primary,Rio Grande do Sul,Footwear,122.0,Distribution Centre
60591,Reebok,Canada,CYC Manufacturing,68 East 1st Ave,(blank),(blank),Vancouver,V5T 1A1,Tier 1 - Primary,British Columbia,Apparel,5.0,Store
60635,Reebok,China,"ZHEJIANG OUTLOOK OPTICAL MANUFACTORY CO., LTD.","No. 12 Shengye Road,","LuCheng Light Industry Specialized Zone, ",(blank),Wenzhou,325019,Tier 1 - Primary,Zhejiang,Accessories,48.0,Store
60638,Reebok,Pakistan,Crown Textile Unit No.II,"Plot No. D-249/C1,",S.I.T.E,(blank),KARACHI,75840,Tier 1 - Primary,Sindh,Apparel,22.0,Store
60656,Adidas,Indonesia,PT. Pungkook Indonesia One,Jl. Raya Pabuaran Sarengseng Km 3,Desa Pabuaran,"Kec. Pabuaran, Kab. Subang",Subang,41262,Tier 1 - Primary,Jawa Barat,Accessories,352.0,Factory
60669,Adidas,"Korea, Republic of (South Korea)",SJ Industry,"2F, #24-11, Garyeonsan-ro, ",Deokjin-gu,(blank),Jeonju-si,54889,Tier 1 - Primary,Cholla-bukto,Apparel,3.0,Store
60787,Reebok,Pakistan,N.F.K. Exports (Pvt) Ltd.,"F-748/C, SITE, ",(blank),(blank),KARACHI,75700,Tier 1 - Primary,Sindh,Apparel,55.0,Distribution Centre
60862,Reebok,China,Shenzhen HeiYun Packing Co Ltd,"Building 48 & 1/F to 3/F of Building 47,","Bao-Tian Industrial Zone, Oian-Jin 2 Rd, ","XiXiang, Baoan District ",Shenzhen City ,518102,Tier 1 - Primary,Guangdong,Accessories,41.0,Store
61026,Reebok,China,"Xiamen Legend Bags Co., Ltd.","3/F,#8 Bldg., Gold Industrial Zone, No.126","HongTangTou 1st Road,Tong'An District,Xiamen,China",(blank),Xiamen,361100,Tier 1 - Primary,Fujian,Accessories,5.0,Store
61073,Reebok,China,"Wellpower (Jiangxi) Sporting Goods Co., Ltd.","Xinqu Avenue, Economic Development New Zone,",Xingguo County,(blank),Dongguan,523425,Tier 1 - Primary,Jiangxi,"Accessories, Gear",57.0,Distribution Centre
61109,Adidas,Pakistan,Style Textile (Pvt) Ltd (unit-4),"25 Km, Multan Road ",(blank),(blank),Lahore,54500,Tier 1 - Primary,Punjab,Apparel,152.0,Distribution Centre
61478,Reebok,China,"Ningbo Hengyi Garments Co., Ltd.","NUMBER 48, HENGAN ROAD",FANGQIAO INDUSTRIAL,"JIANGKOU STREET, FENGHUA",Ningbo ,315514,Tier 1 - Primary,Zhejiang,Apparel,12.0,Store
61499,Adidas,United States,Gildan USA Inc.,146 W. Country Club Rd,(blank),(blank),Hamer,29547,Tier 1 - Primary,South Carolina,Apparel,5.0,Store
61524,Adidas,Pakistan,Style Textile (Pvt) Ltd.Unit 5,"37, KM, Multan Road",(blank),(blank),Lahore ,55270,Tier 1 - Primary,Punjab,Apparel,135.0,Distribution Centre
61607,Adidas,Belgium,Cousy BVBA,Vandendrieschestraat 10,(blank),(blank),Zottegem,9620,Tier 1 - Primary,Flemish,Apparel,3.0,Store
61619,Reebok,China,ZHEJIANG CHENGPENG INDUSTRY AND TRADE CO LTD,"#3 WEIWE WEST RD. TONQIN HARDWARE & MACHINE IND. PARK, WUYI",(blank),(blank),Jinhua,321200,Tier 1 - Primary,Zhejiang,Accessories,50.0,Store
61717,Adidas,Japan,"Kubota Industry Co., Ltd.",1-24-3,NISHIIMAGAWA,HIGASHISUMIYOSHIKU,Osaka city,5460042,Tier 1 - Primary,Osaka,Accessories,1.0,Store
61803,Reebok,"Korea, Republic of (South Korea)",AUAPLUS,"353-4 SAMNAK DONG,SASANG-GU,BUSAN, KOREA",(blank),(blank),BUSAN,617-825,Tier 1 - Primary,Pusan-gwangyoksi,Footwear,2.0,Store
61892,Adidas,Turkey,ORDESA TEKSTIL SAN. TIC. LTD. STI.,Karapinar Mah. 1193 Sokak No: 1/A,(blank),(blank),Ordu,52100,Tier 2 – Subcontractor,Ordu,Apparel,21.0,Store
61970,Reebok,Taiwan,Chengyi Optical Co Ltd,No.42,Industrial 2nd Road,An Nan District,Tainan,709,Tier 1 - Primary,(blank),Accessories,14.0,Store
62023,Adidas,Cambodia,Suntex Private Limited,"No. 8 Street Choam Chao, Sangkat","Choam Chao, Khan Por Senchey",(blank),Phnom Penh,12412,Tier 1 - Primary,(blank),Apparel,200.0,Distribution Centre
62055,Reebok,United Kingdom,Echelon Sport Ltd,"Unit D, Zenith Park",Whaley Road,"Barnsley, South Yorkshire",Barnsley,S75 1HT ,Tier 1 - Primary,England,Accessories,1.0,Store
62059,Adidas,"Korea, Republic of (South Korea)",Dasom Apparel,2F Raon B/D Nambu-beltway,Yangcheon-gu,(blank),Seoul,8032,Tier 1 - Primary,(blank),Apparel,5.0,Store
62079,Reebok,China,Liaoyuan Northeast Socks Business Group Ltd,"Northeast Hosiery Park, Building #E4-2",Liaoyuan Economic Development Zone,(blank),Liaoyuan,136200,Tier 1 - Primary,Jilin,"Accessories, Apparel",23.0,Store
62096,Adidas,Vietnam,"Ever Tech Plastic Vietnam Co., Ltd","My Hiep Ward,","Thai Hoa Town,",Tan Uyen District,Binh Duong Province,,Tier 2 – Subcontractor,Binh Duong,Footwear,168.0,Distribution Centre
62100,Adidas,Vietnam,"Sung Shin Viet Nam Co,.Ltd",Lot 112-113-114-116 ,Linh Trung Export Processing Export ,Thu Duc District,Ho Chi Minh,700000,Tier 2 – Subcontractor,(blank),Footwear,160.0,Distribution Centre
62162,Adidas,Ukraine,Hoch-Bereg LTD - Facility 3,Macsola Street 112/1,(blank),(blank),Beregszász,90200,Tier 2 – Subcontractor,Zakarpats'ka,Accessories,11.0,Store
62534,Adidas,"Korea, Republic of (South Korea)",Hana Apparel,"31, Yongun-ro 205beon-gil,",(blank),Dong-gu,Daejeon,34521,Tier 1 - Primary,Taejon-gwangyoksi,Apparel,6.0,Store
62535,Adidas,"Korea, Republic of (South Korea)",Jinmo apparel,"KyoungJin B/D,23",Seongnaecheon-ro 47-gil,Songpa-Gu,Seoul,5748,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,4.0,Store
62536,Adidas,"Korea, Republic of (South Korea)",JungDong Textile,"6, 329gil, gobong-ro",Ilsanseo-gu,(blank),Goyang-si,10339,Tier 1 - Primary,Kyonggi-do,Apparel,1.0,Store
62538,Adidas,"Korea, Republic of (South Korea)",SunJin apparel,"3F, #460-27","Mangu-dong, Jungnang-gu",(blank),Seoul,2173,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,4.0,Store
62539,Adidas,"Korea, Republic of (South Korea)",Terri Socks,"483-1, TaeChundong",Gwangju-si,(blank),Gwangju-si,12782,Tier 1 - Primary,Kyonggi-do,"Accessories, Apparel",0.0,Store
62706,Adidas,Argentina,DERWILL S.A. new location,Esteban Echeverria 3250 -Don Torcuato,(blank),(blank),Buenos Aires,1611,Tier 1 - Primary,Buenos Aires,Apparel,10.0,Store
62965,Adidas,India,SE SHOES PVT LTD,"Plot No.-67,",Sec-27A,(blank),Faridabad,121003,Tier 2 – Subcontractor,Haryana,Footwear,20.0,Store
62997,Adidas,China,"Shangrao Realtop Sporting Goods Co.,Ltd. ","Lulin Street Yuetu Building, Lulin Industrial Zone","Guangfeng County, Shangrao City", Jiangxi Province China,Shangrao City,334600,Tier 2 – Subcontractor,Jiangxi,Footwear,4.0,Store
63051,Adidas,United States,Cascade Systems Technology,23176 SW Bennett St.,(blank),(blank),Hillsboro,97124,Tier 1 - Primary,Oregon,Gear,6.0,Store
63079,Reebok,China,Jilin Province Northeast Socks Industry Park Hosiery Knitting Co. Ltd ,Building F6,Northeast Socks Textile Industry Park,Economic Development Zone,Liaoyuan,136200,Tier 1 - Primary,Jilin,Apparel,33.0,Store
63153,Adidas,Vietnam,"Sein Together Kee Eun Vietnam Co., Ltd.",LOT 6 - THUY VAN INDUSTRIAL ZONE,(blank),(blank),VIET TRI,29000,Tier 1 - Primary,Phu Tho,Apparel,167.0,Distribution Centre
63178,Adidas,"Korea, Republic of (South Korea)",WooHoSA,"2F,12-1, Huimang-ro 392beon-gil"," Jungwon-gu,",(blank),Seongnam-si,13396,Tier 2 – Subcontractor,Kyonggi-do,Apparel,2.0,Store
63179,Adidas,"Korea, Republic of (South Korea)",SungJoon Silup,"#43-1, Myeonmok 3-dong, Jungnang-gu",(blank),(blank),Seoul,2222,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63180,Adidas,"Korea, Republic of (South Korea)",Daehyungsa,"1F, #412-49,Mangu 3-dong, Jungnang-gu",(blank),(blank),Seoul,2173,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63181,Adidas,"Korea, Republic of (South Korea)",JinJoo,"#322-128, Junghwa 2-dong, Jungnang-gu",(blank),(blank),Seoul,2106,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,0.0,Store
63188,Adidas,Thailand,"Sincerely Screen Co., Ltd.",30/138,Khok-Kham,(blank),Muang,74000,Tier 2 – Subcontractor,Samut Sakhon,Apparel,28.0,Store
63320,Reebok,China,"Xinxing Xin De Run Garment Co., Ltd","Guangxing Avenue, Dongyao, ","Dongcheng Town, ",Xinxing County,Yunfu,527400,Tier 1 - Primary,Guangdong,Apparel,30.0,Store
63328,Adidas,"Korea, Republic of (South Korea)",Shinshin,"#411-38, Mangu-dong, Jungnang-gu",(blank),(blank),Seoul,2183,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,2.0,Store
63329,Adidas,"Korea, Republic of (South Korea)",Soosungsa,"#572-1, Myeonmok 3-dong, Jungnang-gu",(blank),(blank),Seoul,131 831,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63330,Adidas,"Korea, Republic of (South Korea)",MyungSung,"#512-48, Mangu-dong, Jungnang-gu",(blank),(blank),Seoul,2168,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63331,Adidas,"Korea, Republic of (South Korea)",Joonsilup,"#5, Bongujae-ro, Jungnang-gu",(blank),(blank),Seoul,2127,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63332,Adidas,"Korea, Republic of (South Korea)",Hanyang Textile,"5, Bongujae-ro 41-gil, ",Jungnang-gu,(blank),Seoul,2153,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63339,Adidas,"Korea, Republic of (South Korea)",Socks Codi,"136-35, Ssangdong-ri, Chowol-eup,",(blank),(blank),Gwangju-si,12736,Tier 1 - Primary,Kyonggi-do,"Accessories, Apparel",0.0,Store
63370,Adidas,Portugal,Carite Calcados LDA Topikrelevo I,Rua Nicolau Coelho Nr. 2729 Sendim,(blank),(blank),Felgueiras,4610-733,Tier 2 – Subcontractor,Porto,Footwear,19.0,Store
63395,Adidas,Tunisia,Hochbereg Ltd. (Tunisia),Route Omar El Mokhtar,(blank),(blank),Bizerte - Ain Mariam,7000,Tier 1 - Primary,(blank),Accessories,16.0,Store
63414,Adidas,"Korea, Republic of (South Korea)",Jinsungsa,"148-1, Gingorang-ro",Gwangjin-gu,(blank),Seoul,4945,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63415,Adidas,"Korea, Republic of (South Korea)",Ssangdoong Textile,"#32-1, Geumsang-ro, Jungwon-gu, Seongnam-si",(blank),(blank),Kyonggi-do,13231,Tier 2 – Subcontractor,Kyonggi-do,Apparel,1.0,Store
63416,Adidas,"Korea, Republic of (South Korea)",Sehyun Jaedan,"#467-9, Mangubon-dong, Jungnang-gu",(blank),(blank),Seoul,131 810,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63417,Adidas,"Korea, Republic of (South Korea)",Grand Apparel,"#464-4, Mangu-dong, Jungnang-gu",(blank),(blank),Seoul,131 230,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,1.0,Store
63418,Adidas,"Korea, Republic of (South Korea)",Jijoon Sangsa,"#221-56, Dongsam-dong, Yeongdo-gu",(blank),(blank),BUSAN,606 081,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,2.0,Store
63419,Adidas,"Korea, Republic of (South Korea)",Daesungsa,"#1041-9, Jaesong, Haeundae-gu",(blank),(blank),BUSAN,612 050,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,0.0,Store
63420,Adidas,"Korea, Republic of (South Korea)",Taekwang Apparel,"#481-8, Dongbang park, Yongho 1-dong, Nam-gu",(blank),(blank),BUSAN,608 091,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,1.0,Store
63421,Adidas,"Korea, Republic of (South Korea)",Bansongsa,"#22-1, Bansong-dong, Haeundae-gu",(blank),(blank),Haeundae-gu,612 081,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,1.0,Store
63422,Adidas,"Korea, Republic of (South Korea)",Kyungilsangsa,"#147-67, Seo-dong, Geumjeong-gu",(blank),(blank),BUSAN,609 401,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,1.0,Store
63424,Adidas,"Korea, Republic of (South Korea)",Sejongsa,"#250-2555, Bansong-ro, Haeundae-gu",(blank),(blank),BUSAN,612 805,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,2.0,Store
63425,Adidas,"Korea, Republic of (South Korea)",Keumhosa,"#281-44, 3F, Sinhyeon-dong, Seo-gu",(blank),(blank),Incheon,404 240,Tier 2 – Subcontractor,Inch'on-gwangyoksi,Apparel,1.0,Store
63427,Adidas,"Korea, Republic of (South Korea)",Dada Fashion,"#178-14, Cheongcheon-dong, Bupyeong-gu",(blank),(blank),Incheon,403 031,Tier 2 – Subcontractor,Inch'on-gwangyoksi,Apparel,1.0,Store
63428,Adidas,"Korea, Republic of (South Korea)",Kyunghone,"#11-35, Cheongcheon 2-dong, Bupyeong-gu",(blank),(blank),Incheon,403 032,Tier 2 – Subcontractor,Inch'on-gwangyoksi,Apparel,1.0,Store
63430,Adidas,"Korea, Republic of (South Korea)",Youngseonne,"#45-1, Dodang-dong, Wonmi-gu, Bucheon-si",(blank),(blank),Kyonggi-do,420 130,Tier 2 – Subcontractor,Kyonggi-do,Apparel,2.0,Store
63481,Reebok,Thailand,"Milott Laboratories Co., Ltd.",84/55 Moo 11 Soi Tanasit,Teparak Road,"Bangpla, Bangplee",Bangplee,10540,Tier 1 - Primary,Samut Prakan,Accessories,190.0,Distribution Centre
63546,Adidas,India,Fabsol,"Khasra No. 3844,  Lal Tappar Industrial Area , Majri Grant ",(blank),(blank),Dehradun,248140,Tier 2 – Subcontractor,Uttarakhand,Footwear,20.0,Store
63552,Adidas,Pakistan,Forward Gear Subcontractor,Daska Road SAGA building,(blank),(blank),Sialkot,51310,Tier 2 – Subcontractor,Punjab,Accessories,5.0,Store
63563,Reebok,China,"Zhejiang Meixina Garment Co., Ltd","No. 366 Xiwang Road, Jindong Economic Development Zone",(blank),(blank),Jinhua,321036,Tier 1 - Primary,Zhejiang,Apparel,21.0,Store
63568,Reebok,China,JINJIANG DALI GARMENTS & WEAVING Co. Ltd.,Donghaian Industrial Zone,Shenhu Town,(blank),jinjiang,362200,Tier 1 - Primary,Fujian,Apparel,17.0,Store
63657,Adidas,"Korea, Republic of (South Korea)",Hankook Jabang,"#151-11, Sinhyeon-dong, Seo-gu",(blank),(blank),Incheon,404 240,Tier 2 – Subcontractor,Inch'on-gwangyoksi,Apparel,2.0,Store
63658,Adidas,"Korea, Republic of (South Korea)",NK,"#764-14, Jakjeon-dong, Gyeyang-gu",(blank),(blank),Incheon,407 061,Tier 2 – Subcontractor,Inch'on-gwangyoksi,Apparel,2.0,Store
63659,Adidas,"Korea, Republic of (South Korea)",Dongkwang,"#150-16, Gasan-dong, Geumcheon-gu",(blank),(blank),Seoul,153 023,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,2.0,Store
63661,Adidas,"Korea, Republic of (South Korea)",Sooyeonsa,"#548-6, Sinwol 6-dong, Yangcheon-gu",(blank),(blank),Seoul,158 091,Tier 2 – Subcontractor,Soul-t'ukpyolsi,Apparel,0.0,Store
63669,Reebok,China,"NingBo AiQiOu Garment Co., Ltd.",No. 111 XiaoGao West Road,XinXing Industrial Park ,ShouNan Street ,Ningbo,315194,Tier 1 - Primary,Zhejiang,Apparel,17.0,Store
63680,Adidas,"Korea, Republic of (South Korea)",SJ Industry(sub),"#332-12, Palbok-dong 1-ga, Deokjin-gu, Jeonju-si",(blank),(blank),Jeonju,561 201,Tier 2 – Subcontractor,Cholla-bukto,Apparel,3.0,Store
63682,Adidas,"Korea, Republic of (South Korea)",Jungwon Apparel,"#12, 84gil, Sangmichun-ro, Yeonje-gu",(blank),(blank),BUSAN,611 071,Tier 2 – Subcontractor,Pusan-gwangyoksi,Apparel,1.0,Store
63744,Adidas,Bangladesh,Karnaphuli Shoes Industries Limited (Garment Unit),Korean Export Processing Zone,"Anowara, ",(blank),Chittagong,4371,Tier 1 - Primary,Chittagong / Chattogram,Apparel,804.0,Factory
63755,Adidas,Mexico,Bolsas y Papeles Morysan S.A. de C.V.,Av. Santa Lucia No. 162,Fracc. Industrial San Antonio,Azcapotzalco,Mexico City,2760,Tier 1 - Primary,Distrito Federal,Accessories,11.0,Store
63763,Adidas,China,"Evervan Chang Ning Footwear Co.,Ltd. (EVL)",Taizi Industry zone,"Qingyang road north,Qingyang new zone",(blank),Changning City,421500,Tier 2 – Subcontractor,Hunan,Footwear,75.0,Distribution Centre
63833,Adidas,China,"ASCOTT UNDERWEAR CO.,LTD.DALIAN",1-4 LAYER NO.297 JINWAN ROAD ZHANQIAN STREET,JINZHOU DISTRICT,(blank),DALIAN CITY,116000,Tier 1 - Primary,Liaoning,Apparel,4.0,Store
63896,Adidas,Vietnam,"All Wells International Co., Ltd",Street No. 81,"Toc Tien Commune, Tan Thanh District",(blank),Vung Tau,79000,Tier 1 - Primary,Ba Ria-Vung Tau,Footwear,204.0,Distribution Centre
63903,Adidas,Vietnam,ELITE INVESTMENT WORLDWIDE COMPANY LIMTED,"1165, 1A Nation Road, An Phu Dong Ward,","12 District,",(blank),Ho Chi Minh City,700000,Tier 1 - Primary,Thanh pho Ho Chi Minh,Apparel,141.0,Distribution Centre
63912,Adidas,Costa Rica,Calcetines Fieles S.A. (new location),Ofibodegas Santa Rosa  Filia #25-26,1KM al Oeste del Inbio Parque,(blank),Santo Domingo,34-3100,Tier 1 - Primary,Heredia,Apparel,6.0,Store
64001,Adidas,Taiwan,NIFCO TAIWAN CORPORATION (new facility),"No.198-81, Sec. 2, Zhong’ai Rd",Guanyin Township,Tao-Yuan county,Tao-Yuan,105,Tier 1 - Primary,Taipei,Accessories,22.0,Store
64012,Adidas,Taiwan,"Chen Tai Laces Co., LTD."," NO.93, JEN LI RD., HOMEI",(blank),(blank),CHANGHWA,50845,Tier 1 - Primary,Taiwan,Accessories,5.0,Store
64022,Adidas,United States,Organic Climbing LLC,331 Enterprise Drive,STE F,(blank),Philipsburg,16866,Tier 1 - Primary,Pennsylvania,Accessories,1.0,Store
64043,Adidas,United States,Friends United Network Inc,1670 Sessums Drive,(blank),(blank),Redlands,92374,Tier 1 - Primary,California,Apparel,0.0,Store
64190,Adidas,El Salvador,Impression Apparel Group S.A. de C.V.,"Blvd. Del Ejercito Km 8 1/2 Y Calle Cooperativa Algodonera, Edificio 1, Soyapango",(blank),(blank),San Salvador,(blank),Tier 1 - Primary,(blank),Apparel,98.0,Distribution Centre
64361,Adidas,Myanmar,"Shyang Jhuo Yue Co., LTD."," K9, Anawyahtar Industrial Zone,", Hlaing Tharyar Township,Yangon,Yangon,11401,Tier 1 - Primary,Yangon,Footwear,82.0,Distribution Centre
64394,Adidas,Brazil,Paqueta Calçados Ltda. (Pentecoste Pré-Fabricado),"Avenida Antonio Braga de Azevedo, 1",(blank),B. São Francisco,Pentecoste - CE,62640-000,Tier 2 – Subcontractor,Ceara,Footwear,9.0,Store
64428,Adidas,Indonesia,PT BINABUSANA INTERNUSA,"JL TUGU WIJAYA IV,","Kawasan Industri Wijaya Kusuma, Randugarut, Tugu",Jl. Raya Semarang Kendal KM 12 ,Semarang,50153,Tier 1 - Primary,Jawa Tengah,Apparel,191.0,Distribution Centre
64503,Adidas,Turkey,Erateks Tekstil Sanayi ve Ticaret A._. - Fatsa,Fatsa OSB M.Akif Be_ik Sok. No:8/2,(blank),(blank),Fatsa,,Tier 1 - Primary,Ordu,Apparel,38.0,Store
